code,time,title,file_name,href
600086,2020-08-22,*ST金钰：股票交易异常波动公告,1208227904,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208227904&announcementTime=2020-08-22
600086,2020-08-12,*ST金钰：关于公司股票交易异常的风险提示公告,1208153359,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208153359&announcementTime=2020-08-12
600086,2020-08-08,*ST金钰：实际控制人赵宁关于东方金钰股票交易异常波动问询函的回复,1208142431,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208142431&announcementTime=2020-08-08
600086,2020-08-08,*ST金钰：控股股东兴龙实业关于东方金钰股票交易异常波动问询函的回复,1208142430,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208142430&announcementTime=2020-08-08
600086,2020-08-08,*ST金钰：股票交易异常波动公告,1208142429,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208142429&announcementTime=2020-08-08
600086,2020-08-06,*ST金钰：2019年年度股东大会资料,1208130508,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208130508&announcementTime=2020-08-06
600086,2020-08-06,*ST金钰：关于召开2019年年度股东大会的通知,1208130507,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208130507&announcementTime=2020-08-06
600086,2020-08-01,*ST金钰：关于重大事项的提示性公告,1208114346,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208114346&announcementTime=2020-08-01
600086,2020-08-01,*ST金钰：关于涉及诉讼的公告,1208114345,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208114345&announcementTime=2020-08-01
600086,2020-08-01,*ST金钰：关于股东所持公司股份继续被冻结的公告,1208114344,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208114344&announcementTime=2020-08-01
600086,2020-07-30,*ST金钰：关于公司股票可能将被终止上市的第三次风险提示性公告,1208099110,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208099110&announcementTime=2020-07-30
600086,2020-07-29,*ST金钰：关于公司股票可能将被终止上市的第二次风险提示性公告,1208093502,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208093502&announcementTime=2020-07-29
600086,2020-07-28,*ST金钰：关于公司股票可能将被终止上市的第一次风险提示性公告,1208079197,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208079197&announcementTime=2020-07-28
600086,2020-07-25,*ST金钰：大华特字[2020]003729号东方金钰股份有限公司问询函回复,1208075490,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208075490&announcementTime=2020-07-25
600086,2020-07-25,*ST金钰：客户质押翡翠原料和成品价值评估报告,1208075489,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208075489&announcementTime=2020-07-25
600086,2020-07-25,*ST金钰：库存翡翠原料和成品价值评估报告,1208075488,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208075488&announcementTime=2020-07-25
600086,2020-07-25,*ST金钰：北京市拍卖行有限责任公司资产评估报告,1208075487,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208075487&announcementTime=2020-07-25
600086,2020-07-25,*ST金钰：关于上海证券交易所对公司2019年年度报告的信息披露监管问询函回复的公告,1208075486,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208075486&announcementTime=2020-07-25
