code,time,title,file_name,href,direct_link
600253,2013-03-08,天方药业：独立董事2012年度述职报告,62192930,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=62192930&announcementTime=2013-03-08,static.cninfo.com.cn/finalpage/2013-03-08/62192930.PDF
600253,2013-03-08,天方药业：第五届监事会第九次会议决议公告,62192929,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=62192929&announcementTime=2013-03-08,static.cninfo.com.cn/finalpage/2013-03-08/62192929.PDF
600253,2013-03-08,天方药业：关于对外担保的公告,62192928,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=62192928&announcementTime=2013-03-08,static.cninfo.com.cn/finalpage/2013-03-08/62192928.PDF
600253,2013-03-08,天方药业：第五届董事会第十七次会议决议暨召开2012年年度股东大会通知的公告,62192927,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=62192927&announcementTime=2013-03-08,static.cninfo.com.cn/finalpage/2013-03-08/62192927.PDF
600253,2013-03-08,天方药业：关于公司在通用技术集团财务公司开立账户进行存贷款、结算的说明性公告,62192926,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=62192926&announcementTime=2013-03-08,static.cninfo.com.cn/finalpage/2013-03-08/62192926.PDF
600253,2013-03-08,天方药业：2012年度控股股东及其他关联方资金占用情况的专项说明,62192925,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=62192925&announcementTime=2013-03-08,static.cninfo.com.cn/finalpage/2013-03-08/62192925.PDF
600253,2013-03-08,天方药业：独立董事对公司相关事项发表的独立意见,62192924,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=62192924&announcementTime=2013-03-08,static.cninfo.com.cn/finalpage/2013-03-08/62192924.PDF
600253,2013-03-08,天方药业：关于收到河南证监局行政监管措施决定书的公告,62192923,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=62192923&announcementTime=2013-03-08,static.cninfo.com.cn/finalpage/2013-03-08/62192923.PDF
600253,2013-03-08,天方药业：2012年年度报告摘要,62192917,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=62192917&announcementTime=2013-03-08,static.cninfo.com.cn/finalpage/2013-03-08/62192917.PDF
600253,2013-03-08,天方药业：2012年年度报告,62192916,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=62192916&announcementTime=2013-03-08,static.cninfo.com.cn/finalpage/2013-03-08/62192916.PDF
600253,2013-02-21,天方药业：诉讼进展公告,62138799,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=62138799&announcementTime=2013-02-21,static.cninfo.com.cn/finalpage/2013-02-21/62138799.PDF
600253,2013-02-08,天方药业：关于申请延期提交重大资产重组申请材料反馈意见书面回复的公告,62125935,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=62125935&announcementTime=2013-02-08,static.cninfo.com.cn/finalpage/2013-02-08/62125935.PDF
600253,2012-12-26,天方药业：关于收到财政补贴的公告,61951737,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61951737&announcementTime=2012-12-26,static.cninfo.com.cn/finalpage/2012-12-26/61951737.PDF
600253,2012-12-13,天方药业：2012年第五次临时股东大会的法律意见书,61902902,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61902902&announcementTime=2012-12-13%2006:33,static.cninfo.com.cn/finalpage/2012-12-13/61902902.PDF
600253,2012-12-13,天方药业：关于中国医药保健品股份有限公司与河南天方药业股份有限公司吸收合并的债权人公告,61902901,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61902901&announcementTime=2012-12-13%2006:33,static.cninfo.com.cn/finalpage/2012-12-13/61902901.PDF
600253,2012-12-13,天方药业：2012年第五次临时股东大会决议的公告,61902900,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61902900&announcementTime=2012-12-13%2006:33,static.cninfo.com.cn/finalpage/2012-12-13/61902900.PDF
600253,2012-12-12,天方药业：关于2012年第五次临时股东大会停牌公告,61898210,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61898210&announcementTime=2012-12-12%2006:33,static.cninfo.com.cn/finalpage/2012-12-12/61898210.PDF
600253,2012-12-08,天方药业：关于召开2012年第五次临时股东大会的提示性公告,61885679,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61885679&announcementTime=2012-12-08%2006:31,static.cninfo.com.cn/finalpage/2012-12-08/61885679.PDF
600253,2012-12-08,天方药业：关于2012年第五次临时股东大会会议地点和现场登记时间变更的公告,61885678,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61885678&announcementTime=2012-12-08%2006:31,static.cninfo.com.cn/finalpage/2012-12-08/61885678.PDF
600253,2012-12-06,天方药业：2012年第五次临时股东大会会议材料,61877052,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61877052&announcementTime=2012-12-06%2006:33,static.cninfo.com.cn/finalpage/2012-12-06/61877052.PDF
600253,2012-11-07,天方药业：公告,61769076,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61769076&announcementTime=2012-11-07%2006:35,static.cninfo.com.cn/finalpage/2012-11-07/61769076.PDF
600253,2012-11-03,天方药业：关于中国医药保健品股份有限公司换股吸收合并、发行股份购买资产并配套融资暨关联交易报告书摘要,61756784,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61756784&announcementTime=2012-11-03%2006:31,static.cninfo.com.cn/finalpage/2012-11-03/61756784.PDF
600253,2012-11-03,天方药业：关于中国医药保健品股份有限公司换股吸收合并、发行股份购买资产并配套融资暨关联交易报告书（草案）,61756783,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61756783&announcementTime=2012-11-03%2006:31,static.cninfo.com.cn/finalpage/2012-11-03/61756783.PDF
600253,2012-11-03,天方药业：关于召开2012年第五次临时股东大会的通知,61756782,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61756782&announcementTime=2012-11-03%2006:31,static.cninfo.com.cn/finalpage/2012-11-03/61756782.PDF
600253,2012-11-03,天方药业：第五届董事会第十六次会议决议公告,61756781,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61756781&announcementTime=2012-11-03%2006:31,static.cninfo.com.cn/finalpage/2012-11-03/61756781.PDF
600253,2012-10-30,天方药业：关于公司控股股东、实际控制人承诺事项及履行情况的公告,61732157,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61732157&announcementTime=2012-10-30%2006:33,static.cninfo.com.cn/finalpage/2012-10-30/61732157.PDF
600253,2012-10-19,天方药业：2012年第三季度报告,61674378,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61674378&announcementTime=2012-10-19%2006:30,static.cninfo.com.cn/finalpage/2012-10-19/61674378.PDF
600253,2012-10-10,天方药业：关于证券事务代表辞职的公告,61637207,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61637207&announcementTime=2012-10-10%2006:35,static.cninfo.com.cn/finalpage/2012-10-10/61637207.PDF
600253,2012-10-09,天方药业：关于实际控制人完成增持公司股份的公告,61630866,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61630866&announcementTime=2012-10-09%2006:32,static.cninfo.com.cn/finalpage/2012-10-09/61630866.PDF
600253,2012-09-28,天方药业：2012年第四次临时股东大会决议公告,61618073,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61618073&announcementTime=2012-09-28%2006:34,static.cninfo.com.cn/finalpage/2012-09-28/61618073.PDF
600253,2012-09-28,天方药业：第五届董事会第十四次会议决议公告,61618071,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61618071&announcementTime=2012-09-28%2006:34,static.cninfo.com.cn/finalpage/2012-09-28/61618071.PDF
600253,2012-09-28,天方药业：2012年第四次临时股东大会的法律意见书,61618075,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61618075&announcementTime=2012-09-28%2006:32,static.cninfo.com.cn/finalpage/2012-09-28/61618075.PDF
600253,2012-09-28,天方药业：关于实际控制人增持本公司股份的公告,61618074,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61618074&announcementTime=2012-09-28%2006:32,static.cninfo.com.cn/finalpage/2012-09-28/61618074.PDF
600253,2012-09-28,天方药业：关于对外担保的公告,61618072,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61618072&announcementTime=2012-09-28%2006:32,static.cninfo.com.cn/finalpage/2012-09-28/61618072.PDF
600253,2012-09-27,天方药业：关于实际控制人增持本公司股份的公告,61613495,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61613495&announcementTime=2012-09-27%2006:34,static.cninfo.com.cn/finalpage/2012-09-27/61613495.PDF
600253,2012-09-27,天方药业：关于重组方案获得国资委批准的公告,61613436,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61613436&announcementTime=2012-09-27%2006:34,static.cninfo.com.cn/finalpage/2012-09-27/61613436.PDF
600253,2012-09-20,天方药业：关于实际控制人增持本公司股份的公告,61588695,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61588695&announcementTime=2012-09-20%2006:34,static.cninfo.com.cn/finalpage/2012-09-20/61588695.PDF
600253,2012-09-20,天方药业：2012年第四次临时股东大会会议材料,61588587,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61588587&announcementTime=2012-09-20%2006:33,static.cninfo.com.cn/finalpage/2012-09-20/61588587.PDF
600253,2012-09-13,天方药业：2012年第三次临时股东大会会议决议公告,61564023,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61564023&announcementTime=2012-09-13%2006:33,static.cninfo.com.cn/finalpage/2012-09-13/61564023.PDF
600253,2012-09-13,天方药业：2012年第三次临时股东大会的法律意见书,61564024,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61564024&announcementTime=2012-09-13%2006:31,static.cninfo.com.cn/finalpage/2012-09-13/61564024.PDF
600253,2012-09-11,天方药业：关于召开2012年第四次临时股东大会的通知,61555101,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61555101&announcementTime=2012-09-11%2006:33,static.cninfo.com.cn/finalpage/2012-09-11/61555101.PDF
600253,2012-09-06,天方药业：2012年第三次临时股东大会会议材料,61538099,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61538099&announcementTime=2012-09-06%2006:32,static.cninfo.com.cn/finalpage/2012-09-06/61538099.PDF
600253,2012-08-25,天方药业：第五届董事会第十三次会议决议暨召开2012年第三次临时股东大会通知的公告,61479239,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61479239&announcementTime=2012-08-25%2006:33,static.cninfo.com.cn/finalpage/2012-08-25/61479239.PDF
600253,2012-08-18,天方药业：关于非公开发行股票事项的说明公告,61441979,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61441979&announcementTime=2012-08-18%2006:33,static.cninfo.com.cn/finalpage/2012-08-18/61441979.PDF
600253,2012-08-15,天方药业：第五届董事会第十二次会议决议的公告,61422393,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61422393&announcementTime=2012-08-15%2006:35,static.cninfo.com.cn/finalpage/2012-08-15/61422393.PDF
600253,2012-08-15,天方药业：2012年第二次临时股东大会会议决议公告,61422392,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61422392&announcementTime=2012-08-15%2006:35,static.cninfo.com.cn/finalpage/2012-08-15/61422392.PDF
600253,2012-08-15,天方药业：关于中国医药保健品股份有限公司换股吸收合并、发行股份购买资产并配套融资暨关联交易报告书摘要,61422396,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61422396&announcementTime=2012-08-15%2006:33,static.cninfo.com.cn/finalpage/2012-08-15/61422396.PDF
600253,2012-08-15,天方药业：关于中国医药保健品股份有限公司换股吸收合并、发行股份购买资产并配套融资暨关联交易报告书（草案）,61422395,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61422395&announcementTime=2012-08-15%2006:33,static.cninfo.com.cn/finalpage/2012-08-15/61422395.PDF
600253,2012-08-15,天方药业：2012年第二次临时股东大会的法律意见书,61422394,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61422394&announcementTime=2012-08-15%2006:33,static.cninfo.com.cn/finalpage/2012-08-15/61422394.PDF
600253,2012-08-15,天方药业：2012年半年度报告摘要,61422152,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61422152&announcementTime=2012-08-15%2006:30,static.cninfo.com.cn/finalpage/2012-08-15/61422152.PDF
600253,2012-08-15,天方药业：2012年半年度报告,61422151,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61422151&announcementTime=2012-08-15%2006:30,static.cninfo.com.cn/finalpage/2012-08-15/61422151.PDF
600253,2012-08-09,天方药业：2012年第二次临时股东大会会议材料,61394291,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61394291&announcementTime=2012-08-09%2006:35,static.cninfo.com.cn/finalpage/2012-08-09/61394291.PDF
600253,2012-08-04,天方药业：重大资产重组进展公告,61370477,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61370477&announcementTime=2012-08-04%2006:32,static.cninfo.com.cn/finalpage/2012-08-04/61370477.PDF
600253,2012-07-28,天方药业：关于投资者诉讼的公告,61335009,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61335009&announcementTime=2012-07-28%2006:32,static.cninfo.com.cn/finalpage/2012-07-28/61335009.PDF
600253,2012-07-27,天方药业：关于对外担保的公告,61329571,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61329571&announcementTime=2012-07-27%2006:32,static.cninfo.com.cn/finalpage/2012-07-27/61329571.PDF
600253,2012-07-27,天方药业：第五届董事会第十一次会议决议暨召开2012年第二次临时股东大会通知的公告,61329570,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61329570&announcementTime=2012-07-27%2006:31,static.cninfo.com.cn/finalpage/2012-07-27/61329570.PDF
600253,2012-07-05,天方药业：重大资产重组进展公告,61224919,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61224919&announcementTime=2012-07-05%2006:33,static.cninfo.com.cn/finalpage/2012-07-05/61224919.PDF
600253,2012-06-05,天方药业：重大资产重组进展公告,61089019,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61089019&announcementTime=2012-06-05%2006:33,static.cninfo.com.cn/finalpage/2012-06-05/61089019.PDF
600253,2012-05-29,天方药业：公告,61058217,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=61058217&announcementTime=2012-05-29%2006:35,static.cninfo.com.cn/finalpage/2012-05-29/61058217.PDF
600253,2012-05-12,天方药业：2012年第一次临时股东大会的法律意见书,60987557,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60987557&announcementTime=2012-05-12%2006:34,static.cninfo.com.cn/finalpage/2012-05-12/60987557.PDF
600253,2012-05-12,天方药业：2012年第一次临时股东大会会议决议公告,60987556,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60987556&announcementTime=2012-05-12%2006:33,static.cninfo.com.cn/finalpage/2012-05-12/60987556.PDF
600253,2012-05-05,天方药业：中国医药保健品股份有限公司换股吸收合并、发行股份购买资产并配套融资暨关联交易预案,60957038,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60957038&announcementTime=2012-05-05%2006:32,static.cninfo.com.cn/finalpage/2012-05-05/60957038.PDF
600253,2012-05-05,天方药业：第五届董事会第十次会议决议公告,60957037,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60957037&announcementTime=2012-05-05%2006:32,static.cninfo.com.cn/finalpage/2012-05-05/60957037.PDF
600253,2012-05-04,天方药业：重大事项进展的公告,60951052,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60951052&announcementTime=2012-05-04%2006:40,static.cninfo.com.cn/finalpage/2012-05-04/60951052.PDF
600253,2012-05-04,天方药业：2012年第一次临时股东大会会议资料,60951053,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60951053&announcementTime=2012-05-04%2006:35,static.cninfo.com.cn/finalpage/2012-05-04/60951053.PDF
600253,2012-04-25,天方药业：重大事项进展的公告,60901617,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60901617&announcementTime=2012-04-25%2006:31,static.cninfo.com.cn/finalpage/2012-04-25/60901617.PDF
600253,2012-04-21,天方药业：2011年度股东大会的法律意见书,60874177,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60874177&announcementTime=2012-04-21%2006:31,static.cninfo.com.cn/finalpage/2012-04-21/60874177.PDF
600253,2012-04-21,天方药业：2011年度股东大会会议决议公告,60874176,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60874176&announcementTime=2012-04-21%2006:31,static.cninfo.com.cn/finalpage/2012-04-21/60874176.PDF
600253,2012-04-20,天方药业：第五届董事会第九次会议决议暨召开2012年第一次临时股东大会通知的公告,60864196,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60864196&announcementTime=2012-04-20%2006:31,static.cninfo.com.cn/finalpage/2012-04-20/60864196.PDF
600253,2012-04-20,天方药业：2012年第一季度报告,60864070,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60864070&announcementTime=2012-04-20%2006:30,static.cninfo.com.cn/finalpage/2012-04-20/60864070.PDF
600253,2012-04-18,天方药业：重大事项进展的公告,60849377,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60849377&announcementTime=2012-04-18%2006:31,static.cninfo.com.cn/finalpage/2012-04-18/60849377.PDF
600253,2012-04-13,天方药业：2011年度股东大会会议资料,60824203,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60824203&announcementTime=2012-04-13%2006:33,static.cninfo.com.cn/finalpage/2012-04-13/60824203.PDF
600253,2012-04-11,天方药业：重大事项进展的公告,60811645,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60811645&announcementTime=2012-04-11%2006:35,static.cninfo.com.cn/finalpage/2012-04-11/60811645.PDF
600253,2012-03-31,天方药业：第五届董事会第八次会议决议的公告,60775050,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60775050&announcementTime=2012-03-31%2006:35,static.cninfo.com.cn/finalpage/2012-03-31/60775050.PDF
600253,2012-03-31,天方药业：内部控制规范实施工作方案,60775051,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60775051&announcementTime=2012-03-31%2006:34,static.cninfo.com.cn/finalpage/2012-03-31/60775051.PDF
600253,2012-03-30,天方药业：重大事项进展的公告,60762205,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60762205&announcementTime=2012-03-30%2006:31,static.cninfo.com.cn/finalpage/2012-03-30/60762205.PDF
600253,2012-03-27,天方药业：关于对外担保的公告,60731831,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60731831&announcementTime=2012-03-27%2006:33,static.cninfo.com.cn/finalpage/2012-03-27/60731831.PDF
600253,2012-03-27,天方药业：第五届监事会第五次会议决议公告,60731830,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60731830&announcementTime=2012-03-27%2006:33,static.cninfo.com.cn/finalpage/2012-03-27/60731830.PDF
600253,2012-03-27,天方药业：第五届董事会第七次会议决议暨召开2011年年度股东大会通知的公告,60731829,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60731829&announcementTime=2012-03-27%2006:33,static.cninfo.com.cn/finalpage/2012-03-27/60731829.PDF
600253,2012-03-27,天方药业：独立董事2011年度述职报告,60731833,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60731833&announcementTime=2012-03-27%2006:32,static.cninfo.com.cn/finalpage/2012-03-27/60731833.PDF
600253,2012-03-27,天方药业：关于公司2011年度控股股东及其他关联方资金占用情况的专项说明,60731832,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60731832&announcementTime=2012-03-27%2006:32,static.cninfo.com.cn/finalpage/2012-03-27/60731832.PDF
600253,2012-03-27,天方药业：2011年年度报告摘要,60730890,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60730890&announcementTime=2012-03-27%2006:30,static.cninfo.com.cn/finalpage/2012-03-27/60730890.PDF
600253,2012-03-27,天方药业：2011年年度报告,60730889,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60730889&announcementTime=2012-03-27%2006:30,static.cninfo.com.cn/finalpage/2012-03-27/60730889.PDF
600253,2012-03-23,天方药业：重大事项进展的公告,60712673,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60712673&announcementTime=2012-03-23%2006:33,static.cninfo.com.cn/finalpage/2012-03-23/60712673.PDF
600253,2012-03-16,天方药业：重大事项进展的公告,60677793,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60677793&announcementTime=2012-03-16%2006:35,static.cninfo.com.cn/finalpage/2012-03-16/60677793.PDF
600253,2012-03-09,天方药业：重大事项进展的公告,60645941,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60645941&announcementTime=2012-03-09%2006:40,static.cninfo.com.cn/finalpage/2012-03-09/60645941.PDF
600253,2012-03-02,天方药业：重大事项进展的公告,60612591,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60612591&announcementTime=2012-03-02%2006:32,static.cninfo.com.cn/finalpage/2012-03-02/60612591.PDF
600253,2012-02-24,天方药业：重大事项进展的公告,60579751,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60579751&announcementTime=2012-02-24%2006:33,static.cninfo.com.cn/finalpage/2012-02-24/60579751.PDF
600253,2012-02-17,天方药业：重大事项进展的公告,60552264,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60552264&announcementTime=2012-02-17%2006:35,static.cninfo.com.cn/finalpage/2012-02-17/60552264.PDF
600253,2012-02-10,天方药业：重大事项进展的公告,60524704,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60524704&announcementTime=2012-02-10%2006:35,static.cninfo.com.cn/finalpage/2012-02-10/60524704.PDF
600253,2012-02-03,天方药业：重大事项进展的公告,60496141,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60496141&announcementTime=2012-02-03%2006:33,static.cninfo.com.cn/finalpage/2012-02-03/60496141.PDF
600253,2012-01-20,天方药业：重大事项进展的公告,60469652,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60469652&announcementTime=2012-01-20%2006:40,static.cninfo.com.cn/finalpage/2012-01-20/60469652.PDF
600253,2012-01-13,天方药业：关于延长停牌时间的公告,60439283,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60439283&announcementTime=2012-01-13%2006:32,static.cninfo.com.cn/finalpage/2012-01-13/60439283.PDF
600253,2012-01-06,天方药业：重大事项进展的公告,60411911,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60411911&announcementTime=2012-01-06%2006:38,static.cninfo.com.cn/finalpage/2012-01-06/60411911.PDF
600253,2011-12-30,天方药业：第五届董事会第六次会议决议公告,60387903,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60387903&announcementTime=2011-12-30%2006:35,static.cninfo.com.cn/finalpage/2011-12-30/60387903.PDF
600253,2011-12-30,天方药业：关于对外担保的公告,60387904,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600253&stockCode=600253&announcementId=60387904&announcementTime=2011-12-30%2006:31,static.cninfo.com.cn/finalpage/2011-12-30/60387904.PDF
